car_id,price(USD)
167,514.3685697695328
168,272.8989847650164
169,410.58230000814
170,505.62313603935854
171,504.35615566481465
172,556.1370193652638
173,2684.0268475542593
174,2794.7880465245053
175,4123.892190827019
176,2785.8956928242274
177,2218.627468378855
178,4039.9577335813315
179,8997.955289674806
180,2215.4090092878378
181,10068.532570564503
182,12945.625180792875
183,2663.7433333345534
184,9567.315445648446
185,3010.7070102450352
186,2394.0663682226846
187,2500.2438758762246
188,3061.3363825008064
189,261.7947340821447
190,184.9395681366541
191,4077.3544649927885
192,260.9782568988958
193,1446.3658687449615
194,1951.252520844614
195,2478.6490952776676
196,176.29915243434334
197,12964.87670121975
198,2341.7787141505623
199,1418.9421982086587
200,1276.1449716983661
201,3323.9545411445197
202,2628.197817958609
203,227.52300018624828
204,-264.787200907077
205,552.1831239613912
206,2011.3864543796362
207,1989.0246894958364
208,2141.7270306240644
209,2852.5997011389445
210,1947.148907230705
211,1934.125776513406
212,1942.432126877242
213,2014.8726038125315
214,2014.4518349645296
215,1027.9905707352937
216,1933.7995395443822
217,2019.2695072483712
218,1991.731809313681
219,1973.1793814636321
220,1765.1468226364022
221,2298.846484515385
222,2125.223982111973
223,2306.1093087747286
224,1918.6208086518318
225,2346.407360237047
226,2296.1090143844076
227,1842.494946987701
228,5041.588331219915
229,1248.9330190495848
230,1045.0109018603289
231,1080.220555103513
232,877.5538141575989
233,4822.39805493082
234,4081.905252286613
235,1629.145454463831
236,1601.737216169361
237,1386.2144292755256
238,850.6554834297458
239,1353.24331097938
240,1378.688892878662
241,2389.1735519370977
242,1385.74578713949
243,1228.831304420838
244,1200.1065186587193
245,2753.8803868935456
246,1458.421745576863
247,1235.5633733841787
248,1646.1041633280693
249,603.3824005220904
250,1470.7829228351857
251,1648.9026576534488
252,1492.6203672437669
253,2389.1735519370977
254,1468.9791242918982
255,1333.2213700298526
256,2533.3151548158567
257,1673.1421243077511
258,2590.945791932604
259,1447.6459080293444
260,1283.0650291611737
261,2730.51343031783
262,2368.63803428424
263,1419.2673618714225
264,320.8899602423371
265,834.0909249221395
266,2647.5895212371615
267,1624.5553794041707
268,758.5129303358153
269,1267.10886886776
270,1224.8229111034234
271,1363.37044743553
272,1420.2193994738973
273,1260.3588627831969
274,2458.5623998507263
275,1459.1337813888676
276,236.42294173486698
277,1269.6370993927012
278,2694.611215863791
279,1470.6635140880353
280,259.75720850558446
281,1684.5618625283878
282,2618.6909459176136
283,1653.3747556320814
284,1363.37044743553
285,1547.2217495629357
286,1666.1952804491348
287,757.407218199296
288,639.2637849987168
289,1637.2455204675189
290,1374.643352253407
291,1363.37044743553
292,2352.8925511677517
293,2551.466887992565
294,1646.403088574476
295,1372.8641412541074
296,259.97139938727923
297,760.7954451405922
298,1457.4741326521198
299,2493.6124437349085
300,1356.7488654760418
301,1266.5322649716709
302,2146.80435277194
303,1264.7762321147593
304,1647.9145812617571
305,1747.2788510981936
306,1374.3292009502184
307,1435.4361143072874
308,2579.795697810928
309,2481.9115188290325
310,1341.709907039438
311,1371.2412764839773
312,641.0206625460842
313,1404.7249284279433
314,2476.6758157665213
315,2484.315383084548
316,2447.1413501199713
317,390.3368382301651
318,756.3083021249186
319,1350.348116000865
320,1435.2420611997786
321,1470.724146073977
322,1431.7867153250054
323,1448.1364896920413
324,2562.2972333192592
325,1624.6882614810484
326,1485.833293255926
327,794.6426583839584
328,613.1794196777146
329,2303.1454412313597
330,175.7982424417296
331,792.5622109854767
332,1368.8922229161417
333,154.71248660663878
334,820.851018202985
335,849.7249367035838
336,1385.1207269863917
337,1033.2104014842926
338,727.6491974528335
339,2122.0544271806593
340,2552.2462511202402
341,689.8914753043246
342,2272.066771020908
343,712.5412383599742
344,2436.5544057925754
345,2829.14702437175
346,2517.436564731241
347,833.2354057602133
348,1400.864765933773
349,2590.977289592039
350,1323.9516172109397
351,1324.4129992078333
352,1246.6433406032802
353,1323.3201748938627
354,709.5300614404032
355,1070.631510883456
356,2651.714047672193
357,2823.6985800211987
358,2429.4308549915886
359,2498.967860198863
360,2492.470401719069
361,808.780478648906
362,2420.9949842625238
363,963.5155263030774
364,809.6402838876656
365,1276.0233171345408
366,1768.2858798953148
367,1249.3911946145518
368,2513.617589973317
369,2524.9660571544637
370,2630.152900463083
371,2651.714047672193
372,1346.523599191636
373,2492.437817444473
374,1253.460544391065
375,691.072510913883
376,1048.2703616176268
377,2207.3180381053116
378,1353.0198027616534
379,1096.5162520114245
380,784.3545673836597
381,1331.524411917956
382,2948.311953665723
383,2578.4194281057416
384,2480.3867980875702
385,1298.7827820926786
386,1125.864514382135
387,2906.9631207701746
388,881.335136022778
389,2657.782229194572
390,1075.4448455238635
391,1393.7613975340328
392,672.3104341672688
393,2317.7254391302895
394,2313.385377639468
395,1268.6211290823103
396,149.4943789425115
397,1079.3687336894345
398,1101.9757946457976
399,1449.2320666692776
400,2216.386630777137
401,503.19349095775124
402,791.2832382679771
403,2641.4869482498316
404,749.3599006082004
405,891.8071792514666
406,2175.9714431518896
407,2140.5301695238713
408,734.2069214024023
409,845.7495928796052
410,821.0559187787267
411,1324.4129992078333
412,1036.8514853350507
413,2551.0788905296745
414,2789.2246776050006
415,1238.0696702534779
416,1356.1271179679998
417,1446.748376630353
418,693.3362243832835
419,1394.1870272127762
420,2817.5997713629745
421,1326.8729037803623
422,1212.7084040830023
423,499.30160300467196
424,1424.0732574489457
425,1137.5819617475745
426,407.0311077707411
427,3657.796887440716
428,4516.3837566832335
429,4400.291867341524
430,3692.2594905017936
431,4214.342990170594
432,4217.660387651628
433,995.8348589111101
434,802.7036744742727
435,917.1383895398103
436,1021.4288882600576
437,1214.3532689383865
438,864.8373339721493
439,863.6308481515343
440,861.9204106764146
441,961.7231739628996
442,857.8797637789421
443,2771.303709264723
444,2774.295953141497
445,2714.0456201635225
446,3592.400779074021
447,7841.990321554093
448,1424.3887111325284
449,1781.9805499947652
450,1677.826837354718
451,1700.5196024573888
452,2027.5604770363207
453,2468.8410485138897
454,1728.4537262723697
455,1678.7608409072063
456,2451.709113901522
457,1686.9082527613637
458,1720.4375104868004
459,1722.1198201587995
460,1434.9777840320012
461,1715.145082317872
462,1704.511222747362
463,2026.954603738829
464,1425.993533918614
465,3446.5009572939416
466,2217.8006207375292
467,1656.8547950781976
468,1703.6955711587843
469,3306.2877648682424
470,1727.6300635030875
471,289.72708899970985
472,2345.7916383542106
473,4289.470935820318
474,4818.506904763853
475,2784.8561974472036
476,2592.9965680742835
477,4254.024053864112
478,1167.7887294968023
479,1783.2752619460798
480,4982.5672291248175
481,1091.5302247001646
482,1330.299947652854
483,726.5846976136545
484,1281.2235364150229
485,725.6077362509495
486,1314.5518779669965
487,1155.8038747611245
488,1318.7647619920717
489,1328.071265507032
490,1146.85252178263
491,1155.6131378270893
492,2627.7881905906156
493,2013.8855875265845
494,3465.6800067990407
495,5995.886595512803
496,2299.1104916662407
497,3450.6735904813304
498,2271.529788129287
499,3527.101484620939
500,2876.2824934051687
501,3558.009284887701
502,2230.456453084116
503,2606.1385036486363
504,2689.8164160656675
505,2098.0454655053954
506,2918.539269204379
507,2575.297931324527
508,3529.806838093993
509,3044.217271005632
510,2538.8085615337586
511,2671.3899890464077
512,2038.6892310928888
513,2556.4878843891947
514,2670.875702642239
515,2266.587432727445
516,2040.4763752407289
517,2609.213604152584
518,2083.0721462832707
519,3088.507289757821
520,2263.9608372900384
521,2577.9664374527338
522,2569.557239110422
523,2600.0591504626336
524,1543.8063396686111
525,2666.4126168626844
526,2095.5740741281206
527,3376.043657892201
528,2206.5805777820524
529,3353.2096608864576
530,3817.152078348151
531,2604.093177150132
532,3524.357197165267
533,5105.6551687617
534,6349.714310753399
535,4656.132902203965
536,4690.605362704649
537,5415.473838211878
538,4819.670485949346
539,5174.27930852186
540,5205.13374430409
541,4760.950977180912
542,4715.952389121323
543,4632.5579426887925
544,4819.145158645762
545,4664.318384869686
546,4869.427579740042
547,4785.165087132116
548,4728.93283834537
549,5175.416809916023
550,5266.1003051741045
551,5324.654914901816
552,4805.453289501404
553,4778.533360589765
554,5187.956000850055
555,5348.013072104115
556,4735.446424119484
557,11177.748113201784
558,8399.23464325568
559,8474.533782063947
560,6292.943774023609
561,2825.4962902076595
562,2825.4298221476615
563,1657.430219355585
564,1000.7259919844264
565,1908.8042340614265
566,1969.1094229727669
567,1664.3752111296626
568,2828.806981864534
569,2024.56566613607
570,1974.165563246128
571,1604.0707424442335
572,678.9683787223039
573,2829.428656516184
574,808.91210696704
575,1976.5835931486827
576,1695.8854549732223
577,1979.9322306305412
578,1139.5799167635296
579,1647.717816685019
580,1693.9759135006425
581,1660.4213058778696
582,1954.0800014504248
583,801.5569705225607
584,2374.811787151446
585,1301.7817259360636
586,1546.686526595201
587,4114.949760266008
588,5085.987443484781
589,4986.131989220596
590,4065.871968933194
591,4017.9642193005143
592,3674.896200034104
593,4539.123359063324
594,4054.5376112395656
595,4697.800933930503
596,4093.425569905863
597,4851.94768357421
598,3853.973682455455
599,3849.47414790535
600,3886.7544807427785
601,3697.532554527971
602,4203.60685219788
603,3934.137535154873
604,4065.3290173896216
605,5014.952224674463
606,3915.678660049017
607,3433.4228150543227
608,4072.3906990751757
609,4902.139940817169
610,3795.179542080963
611,4052.0158343516187
612,4876.14083969898
613,3462.063745747243
614,4854.844296311049
615,5356.655998009543
616,3879.4040899334227
617,4167.307859188188
618,4974.959537292492
619,3405.8102574660215
620,3982.692016015734
621,4009.3477890922213
622,4040.9411186294974
623,3758.1046978024156
624,3452.8922093642823
625,3861.2847107604603
626,3848.550300482315
627,5345.247028394719
628,5256.430343121631
629,4086.518586758628
630,5278.485512232759
631,4942.0704149336325
632,3891.1968281951868
633,3650.7923601869543
634,4757.876234475024
635,4809.229322526002
636,3903.590223239449
637,3843.6232431829276
638,3860.817743602658
639,3690.0834769871954
640,3671.6156682201545
641,5243.094878468029
642,4048.015975440203
643,5347.42973020779
644,11307.863891100707
645,5656.269826806065
646,5717.649613796588
647,5721.735026436609
648,5341.553483589037
649,5241.206609511023
650,5674.867786199807
651,5219.315375262955
652,11305.134691011268
653,5219.35891645625
654,6125.864424222483
655,5690.142867549719
656,11275.163283080423
657,6023.828732788388
658,6086.224185713006
659,5202.219414169871
660,6076.204623047328
661,11305.134691011268
662,11242.571294030295
663,12188.613875814835
664,5862.038160177875
665,6097.519326527132
666,5355.965763134636
667,11283.328250808647
668,6826.717596595032
669,5587.388938914579
670,5415.599338961512
671,5390.778296661977
672,5575.0759075665965
673,5997.380667317043
674,5938.1730438593995
675,5544.103352421237
676,5621.5387681113025
677,5287.70518600843
678,12478.773100883438
679,5499.947740922988
680,7108.271153228721
681,6460.04612504959
682,5305.286511403052
683,5847.7091827799195
684,5620.268038419615
685,5964.223686882136
686,6506.285191750766
687,5675.321095143992
688,6223.954170120848
689,5279.978471071679
690,7098.120094157403
691,11286.051415401173
692,5145.924809724964
693,6086.650445778779
694,5727.593583783399
695,5579.668495667161
696,6487.594868598386
697,624.8109261748259
698,313.75497310778337
699,1225.6219901415934
700,1231.1178824791878
701,2259.878830753185
702,1224.9482805744574
703,1063.374205956714
704,521.6258291792019
705,1339.7607630510338
706,1211.2573262726382
707,1234.9970956001907
708,1181.383970451895
709,1260.942098231215
710,2190.16579244293
711,1335.4352681403234
712,1090.1989637833694
713,1126.1022489682791
714,705.7612290794414
715,1153.4992890914855
716,492.9703313197515
717,1232.5352358969067
718,427.66244622791237
719,409.26495239979886
720,266.7863523853521
721,1227.3823838659519
722,658.650799437215
723,1212.9257766335559
724,1218.0706463471142
725,1333.708469966169
726,1324.282572445275
727,1047.8324969195737
728,1216.0249492684288
729,279.4547090735696
730,1333.3725435374008
731,1220.581695137459
732,1233.4654951201846
733,1225.6219901415934
734,2129.624222445538
735,190.9964212159166
736,938.0180197875216
737,1235.0831622023443
738,805.2259461305239
739,1394.6846608465949
740,1379.1147089334154
741,1270.6531582070866
742,1258.6040181509943
743,559.4649034792037
744,1365.937911113484
745,611.2156293568023
746,1357.0541892946176
747,1184.7371245207405
748,1226.4316931532312
749,808.9679627346095
750,1233.524484532134
751,1243.3603086620496
752,1242.6986133217006
753,1247.6463201737806
754,1225.8873713748571
755,1283.4829281744132
756,1262.9057067774875
757,530.7532142540149
758,730.8543395765064
759,555.889962406115
760,605.7133159325986
761,945.0860585142937
762,665.2646527498691
763,724.3135602355524
764,727.7300843358717
765,655.9801001500837
766,617.8798108836672
767,988.5209538739382
768,1202.220715519562
769,877.24805387576
770,862.6082433646761
771,841.1930822013428
772,629.6644009761276
773,1102.0137335286545
774,647.3524491346552
775,899.574983312883
776,641.7988284149578
777,1809.2631600509767
778,2126.698531352725
779,2862.4932976503733
780,2222.53366947587
781,3471.1060450861346
782,2276.5935473095606
783,2075.891559966618
784,1267.7656820955153
785,2274.53942034959
786,1543.6329532217924
787,2094.8560184366306
788,1864.2537829512275
789,2202.912853304114
790,2934.4972127555006
791,2063.512885863611
792,3136.228712855832
793,2169.5447334628025
794,2938.5954120746005
795,3174.376927765552
796,2126.022699465305
797,3038.3416474818478
798,2938.5954120746005
799,3039.9818108818317
800,2087.656743744521
801,2924.8899422230443
802,3254.9233395893816
803,3140.7680598096276
804,3083.3716249807785
805,2304.2386225378505
806,3144.63477125071
807,2938.258694098142
808,2282.12364896239
809,1867.4548145177987
810,2918.6513333610715
811,2273.7856546522007
812,3272.264548492155
813,3214.8494886779813
814,3140.4620234131253
815,1849.9130605186356
816,2277.1326939966757
817,2924.9210748593623
818,2336.7330850320104
819,3225.7056303344457
820,3039.9560147137486
821,2980.791464006309
822,2336.7281457070603
823,2222.53366947587
824,2130.0717965470285
825,1865.1840941702612
826,1877.2728811830912
827,3140.7680598096276
828,2914.2081007693214
829,2276.0656704177254
830,3571.270131846624
831,2221.5713663278902
832,2984.4804472378323
833,2080.492115205313
834,3165.641060729865
835,2318.8093064831137
836,3350.2028309767056
837,2929.4219560891906
838,3372.6274858193374
839,2167.8116139651356
840,3463.7846735202447
841,2057.7860423855554
842,2133.193555271133
843,2103.721223055175
844,3286.28498741847
845,3228.786765184247
846,1853.0719903195059
847,2273.906529431577
848,3208.1819899276716
849,2216.9921457975743
850,2198.6195215379557
851,1867.4845252307405
852,2275.3790165991877
853,2097.7384326892934
854,3139.5468431354766
855,2105.8670140288004
856,3273.9374677230553
857,2837.7894795802813
858,3246.8996568282428
859,2138.9339187780006
860,2749.429309075676
861,3008.886793085114
862,1873.9940558519256
863,2042.0192439094144
864,1890.5490141889868
865,2766.1400597611014
866,3476.7180032941837
867,3042.137935705109
868,2073.924044842761
869,2288.0428870972783
870,2226.174403024759
871,4625.983476300693
872,6369.053787104881
873,5033.467155515926
874,5772.517549074819
875,4976.26599401388
876,6473.2777765555
877,5229.361352616127
878,5907.2955864604055
879,4916.266658717319
880,4924.088322173298
881,5596.207345787645
882,7082.911702109617
883,6065.434708646782
884,5988.789685979992
885,6401.651625964572
886,7375.923608742165
887,4543.675285296615
888,4583.329985730525
889,5262.316787900776
890,5120.601345413295
891,4524.145420569055
892,4910.471390802755
893,4459.92046995113
894,4897.969329761009
895,5795.6592621948475
896,4585.005821777449
897,5009.100255422785
898,14107.969920188583
899,7651.778348468215
900,7961.772750192264
901,7712.171079718981
902,8875.826610272574
903,7996.079284361287
904,7761.8545813342935
905,8408.231838574342
906,8013.83095959036
907,8478.460972795529
908,299.79452541859246
909,723.4058864960625
910,547.9951491550091
911,412.0427871748434
912,486.66295634289054
913,570.3745135745248
914,1286.0842645787134
915,689.9989699896723
916,696.0339503679261
917,1682.3901388761506
918,1256.1223523554418
919,646.8997414726146
920,668.6206277956107
921,657.6854375631174
922,661.8247799819146
923,638.2240094060344
924,680.5195414349137
925,541.9922016786904
926,692.2855964353539
927,1265.9321949551095
928,120.52523654501783
929,538.1413695988504
930,682.442351427685
931,632.3981958064451
932,2334.827793128099
933,2854.815815677015
934,2326.2985880555343
935,2439.763343787953
936,4435.565973470471
937,6289.006734317539
938,15370.54497360948
939,13506.066049566347
940,14542.070782443972
941,11049.87337092851
942,14751.71900144234
943,14622.651941777542
944,12512.272880904999
945,14606.931932672662
946,14841.356444216075
947,11881.38370520082
948,14696.98084393535
949,14563.787487359405
950,11048.642383127306
951,14114.048272599306
952,10482.057860636647
953,14360.757896454277
954,11200.900725514331
955,1224.0936454635457
956,1238.9746797710268
957,1177.2239678170154
958,1189.5052282716551
959,515.4125930763239
960,959.9575661789422
961,1017.7390572155718
962,1195.892365312703
963,1835.2903689913837
964,1238.9746797710268
965,1168.178717206818
966,890.2817302990879
967,987.916138589836
968,493.4416673484775
969,863.6808056133186
970,1120.1679446494609
971,1280.562709762181
972,1821.384488569509
973,1776.6224572549709
974,1831.4114666383794
975,871.5291391016217
976,1135.4851747481289
977,931.183923472453
978,1539.6578197397876
979,1806.1038010303555
980,979.8168285893553
981,959.392023800353
982,927.2159167642812
983,992.7694803108479
984,779.2281042498307
985,921.8085034720261
986,1667.3121736701924
987,1644.6748227751968
988,917.4808571101266
989,1669.9613511756834
990,1689.9348567018724
991,1892.8918053040388
992,957.5628117968135
993,1203.632311631749
994,1846.5254021462997
995,1159.0159417159603
996,1669.4375933640986
997,1369.5993376821261
998,1142.2243988506889
999,1668.0540054752782
1000,945.2537360646547
1001,6545.035161271217
1002,4550.66939748726
1003,3999.181812072133
1004,4077.565976333462
1005,3507.8126869565585
1006,6501.81733255018
1007,3797.229485611737
1008,4433.2769665526885
1009,4822.153213885718
1010,5023.538604312289
1011,4426.641125440223
1012,4139.314781875421
1013,4577.047533839015
1014,4577.047533839015
1015,4029.208826690838
1016,6614.812304700804
1017,4155.805645092381
1018,4649.257993535839
1019,4015.37679851131
1020,4531.304688587505
1021,6574.9108786421475
1022,674.6709308599948
1023,1136.874813362474
1024,880.6102128787725
1025,1916.6045659403408
1026,1149.7564658195788
1027,1972.1463147978584
1028,1020.9800660827077
1029,1170.6844783306306
1030,1934.4795634508891
1031,455.1823170457901
1032,295.21039723641843
1033,1116.3014396594863
1034,1957.4220027587262
1035,999.7604902878438
1036,1968.9022724226788
1037,2021.551545200473
1038,1968.9555303594116
1039,1444.3743961033297
1040,652.6265444793662
1041,195.8870014315935
1042,699.3079550041521
1043,1430.515147354722
1044,2020.1366320320021
1045,1461.113106148151
1046,1052.559100925937
1047,2434.471405400414
1048,1049.4789283316532
1049,1134.8267968991786
1050,422.9996218567794
1051,664.7277133063235
1052,1946.2411399996008
1053,1032.020673896638
1054,451.2534870691925
1055,1103.289143736818
1056,1930.9929313456378
1057,976.3261182859769
1058,320.02347001838734
1059,1976.500635978682
1060,457.16804396184307
1061,999.3334372013014
1062,420.37898374874294
1063,435.15826555942203
1064,1466.0090924584438
1065,1443.5236200510626
1066,1405.7638273245375
1067,1127.8231801374513
1068,877.8697266046775
1069,993.3634008006657
1070,693.7630163627782
1071,1162.5143634660562
1072,102.09179812991988
1073,1931.883072677162
1074,1972.8461093782616
1075,1052.299842933814
1076,1928.5817733372824
1077,879.1027079504738
1078,1004.5356725416195
1079,946.943415967351
1080,366.24181592776404
1081,1399.3185397523348
1082,1952.560927724966
1083,1596.2256145713172
1084,666.1524368995924
1085,479.75142795255124
1086,1952.5593576014844
1087,1947.936979776062
1088,400.98893286899056
1089,1968.9022724226788
1090,1241.877098432331
1091,1926.6503732996798
1092,2046.2418701347715
1093,1013.2180581471594
1094,850.6339564936325
1095,625.4626503321342
1096,1968.9022724226788
1097,447.3474968708706
1098,448.43772928142243
1099,995.7478664545397
1100,1944.8888580252205
1101,1927.3166399263391
1102,1933.3428164960442
1103,1014.2586784525965
1104,2725.8956410557157
1105,699.1241419282524
1106,1305.4797035923175
1107,4248.129182716861
1108,2881.4765830050974
1109,2596.050500727568
1110,2865.087192589078
1111,3008.4337628304
1112,3816.2910369070896
1113,9180.587759431104
1114,5455.754405755075
1115,6224.400003329503
1116,5910.489863791599
1117,12519.503227461264
1118,6493.956605547663
1119,5445.75289805124
1120,5393.594466989329
1121,5327.671554893239
1122,5395.325995343466
1123,7141.9510847479605
1124,5344.613388294446
1125,5452.412599036432
1126,2279.4108769042987
1127,2226.674893534211
1128,2107.1638698951656
1129,1386.4375365971691
1130,81734.54269817352
1131,6334.419787607944
1132,1738.2907528912538
1133,1582.0541724933028
1134,2134.8774484414516
1135,373.37153649377706
1136,848.3802886503527
1137,848.4334786159079
1138,311.31316454158605
1139,447.2966578109754
1140,399.4426810485593
1141,-81.81789772877164
1142,1372.2133181878626
1143,794.9152233649274
1144,1504.185962966535
1145,999.5068029594959
1146,960.509860366099
1147,1707.578704573557
1148,4976.348288866355
1149,5394.5397560054425
1150,914.4703866989821
1151,277.6252848779204
1152,140.39174399012518
1153,1383.9552534176873
1154,927.162049122755
1155,319.92102973813144
1156,257.1923683587356
1157,339.07924727932095
1158,166.84687283630865
1159,930.1896725498145
1160,401.9108907608661
1161,-5689.4589273218135
1162,632.1281905499554
1163,308.0709725430079
1164,652.5414547529235
1165,524.304572078111
1166,895.3311047891193
1167,570.9250120064189
1168,355.829694752616
1169,638.3006754139114
1170,2732.6516515438775
1171,3441.3925818820276
1172,727.3497056273382
1173,578.1231086375274
1174,3458.506916543077
1175,266.6639170342223
1176,571.4125381991016
1177,26.013556782545493
1178,2385.4811880934576
1179,917.8613977106033
1180,850.0597628988116
1181,917.5910597746242
1182,287.40245606804365
1183,720.6178128279143
1184,225.12363662176267
1185,883.5891667399756
1186,69.22861386919521
1187,720.5539398165092
1188,2.7781455262447707
1189,390.53229135081074
1190,3655.8030142412567
1191,2552.4558164521018
1192,445.5489065587917
1193,1375.5148495358644
1194,558.1143775158407
1195,1340.4662199878258
1196,578.4001384076873
1197,667.4350558520991
1198,575.6978029934362
1199,539.7771809900414
1200,556.8408833890135
1201,710.6666835263286
1202,821.6649797462014
1203,723.8331826034137
1204,704.5100021088792
1205,320.33015582219923
1206,389.7388535799246
1207,466.0451800625415
1208,533.2519512479594
1209,461.81908598120845
1210,469.3344084449018
1211,369.27429783765183
1212,821.2207926479141
1213,651.7277324877496
1214,1042.2279934871958
1215,540.6755317538928
1216,613.7666549840806
1217,686.7900473397385
1218,746.0630723296736
1219,1225.471356630258
1220,440.4069812727157
1221,523.9379230897712
1222,627.0765717332552
1223,614.0171224804762
1224,602.1085145837933
1225,467.94618139242175
1226,572.8782265346117
1227,666.0039172236184
1228,2497.0009810442766
1229,534.4558038060122
1230,1471.8457523878324
1231,668.4807737889469
1232,595.2986621128302
1233,272.826834327956
1234,882.6670996993571
1235,1466.9874080490972
1236,686.1847416578703
1237,165.1294219739466
1238,882.5674848062981
1239,2502.1095548176713
1240,768.0188643001948
1241,81.84016033387434
1242,430.21274517267466
1243,518.5490235997258
1244,779.0223650339776
1245,1026.0352015629833
1246,818.1471051579456
1247,804.2544665764581
1248,530.7030197339
1249,810.1304909939272
1250,299.7455303768511
1251,516.033453353366
1252,443.40787403015383
1253,416.2975529527248
1254,381.8476604269872
1255,419.1226665388922
1256,763.5452637847384
1257,421.43104030780705
1258,186.7844383911397
1259,823.3020556032661
1260,458.99403652918045
1261,382.4963506342219
1262,541.6626570176722
1263,714.4719066650068
1264,442.0532813277514
1265,712.7003420837436
1266,798.1862546765933
1267,1469.2982346503413
1268,679.8814803914174
1269,1488.2519512129957
1270,1015.9303864895064
1271,1697.9749119876587
1272,1686.9023617661787
1273,1155.8163137845622
1274,926.4299393636602
1275,1245.936701454707
1276,913.8198354362767
1277,643.4257504588722
1278,1233.0392047981677
1279,904.5368448729942
1280,647.4128083928645
1281,358.48178124361766
1282,437.04130008929496
1283,677.2124166643398
1284,218.77263052490707
1285,475.9111039992422
1286,384.11989348132465
1287,555.65167115232
1288,255.93686215865455
1289,1389.745464120162
1290,399.96014792296955
1291,394.69712335064014
1292,500.34674718833867
1293,394.26627599819767
1294,393.95917777292925
1295,395.78292110789516
1296,286.2648749541313
1297,1910.964143349157
1298,-110.01601258478331
1299,782.3224581438135
1300,811.4270450094564
1301,9635.550646714262
1302,9466.419335809529
1303,14334.844029439491
1304,9006.344947302261
1305,8581.238494156405
1306,9133.623681779154
1307,8890.189408392516
1308,13643.740690999424
1309,9469.04155540735
1310,8792.325705766825
1311,8919.553898476144
1312,8775.24676887492
1313,9156.308629090188
1314,13971.987943907356
1315,8434.426346204003
1316,14536.223317648599
1317,8844.314804744343
1318,8484.021779178787
1319,8799.720360508141
1320,9647.85818637821
1321,8897.399074069162
